timestamps,OBJ_Abs_Long_Velocity_10_proc_Sensor_disp,OBJ_Abs_Long_Velocity_11_proc_Sensor_disp,OBJ_Abs_Long_Velocity_12_proc_Sensor_disp,OBJ_Abs_Long_Velocity_1_proc_Sensor_disp,OBJ_Abs_Long_Velocity_2_proc_Sensor_disp,OBJ_Abs_Long_Velocity_3_proc_Sensor_disp,OBJ_Abs_Long_Velocity_4_proc_Sensor_disp,OBJ_Abs_Long_Velocity_5_proc_Sensor_disp,OBJ_Abs_Long_Velocity_6_proc_Sensor_disp,OBJ_Abs_Long_Velocity_7_proc_Sensor_disp,OBJ_Abs_Long_Velocity_8_proc_Sensor_disp,OBJ_Abs_Long_Velocity_9_proc_Sensor_disp,OBJ_Heading_10_proc_Sensor_disp,OBJ_Heading_11_proc_Sensor_disp,OBJ_Heading_12_proc_Sensor_disp,OBJ_Heading_1_proc_Sensor_disp,OBJ_Heading_2_proc_Sensor_disp,OBJ_Heading_3_proc_Sensor_disp,OBJ_Heading_4_proc_Sensor_disp,OBJ_Heading_5_proc_Sensor_disp,OBJ_Heading_6_proc_Sensor_disp,OBJ_Heading_7_proc_Sensor_disp,OBJ_Heading_8_proc_Sensor_disp,OBJ_Heading_9_proc_Sensor_disp,OBJ_ID_10_proc_Sensor_disp,OBJ_ID_11_proc_Sensor_disp,OBJ_ID_12_proc_Sensor_disp,OBJ_ID_1_proc_Sensor_disp,OBJ_ID_2_proc_Sensor_disp,OBJ_ID_3_proc_Sensor_disp,OBJ_ID_4_proc_Sensor_disp,OBJ_ID_5_proc_Sensor_disp,OBJ_ID_6_proc_Sensor_disp,OBJ_ID_7_proc_Sensor_disp,OBJ_ID_8_proc_Sensor_disp,OBJ_ID_9_proc_Sensor_disp,OBJ_Lat_Distance_10_proc_Sensor_disp,OBJ_Lat_Distance_11_proc_Sensor_disp,OBJ_Lat_Distance_12_proc_Sensor_disp,OBJ_Lat_Distance_1_proc_Sensor_disp,OBJ_Lat_Distance_2_proc_Sensor_disp,OBJ_Lat_Distance_3_proc_Sensor_disp,OBJ_Lat_Distance_4_proc_Sensor_disp,OBJ_Lat_Distance_5_proc_Sensor_disp,OBJ_Lat_Distance_6_proc_Sensor_disp,OBJ_Lat_Distance_7_proc_Sensor_disp,OBJ_Lat_Distance_8_proc_Sensor_disp,OBJ_Lat_Distance_9_proc_Sensor_disp,OBJ_Length_10_proc_Sensor_disp,OBJ_Length_11_proc_Sensor_disp,OBJ_Length_12_proc_Sensor_disp,OBJ_Length_1_proc_Sensor_disp,OBJ_Length_2_proc_Sensor_disp,OBJ_Length_3_proc_Sensor_disp,OBJ_Length_4_proc_Sensor_disp,OBJ_Length_5_proc_Sensor_disp,OBJ_Length_6_proc_Sensor_disp,OBJ_Length_7_proc_Sensor_disp,OBJ_Length_8_proc_Sensor_disp,OBJ_Length_9_proc_Sensor_disp,OBJ_Long_Distance_10_proc_Sensor_disp,OBJ_Long_Distance_11_proc_Sensor_disp,OBJ_Long_Distance_12_proc_Sensor_disp,OBJ_Long_Distance_1_proc_Sensor_disp,OBJ_Long_Distance_2_proc_Sensor_disp,OBJ_Long_Distance_3_proc_Sensor_disp,OBJ_Long_Distance_4_proc_Sensor_disp,OBJ_Long_Distance_5_proc_Sensor_disp,OBJ_Long_Distance_6_proc_Sensor_disp,OBJ_Long_Distance_7_proc_Sensor_disp,OBJ_Long_Distance_8_proc_Sensor_disp,OBJ_Long_Distance_9_proc_Sensor_disp,OBJ_Object_Class_10_proc_Sensor_disp,OBJ_Object_Class_11_proc_Sensor_disp,OBJ_Object_Class_12_proc_Sensor_disp,OBJ_Object_Class_1_proc_Sensor_disp,OBJ_Object_Class_2_proc_Sensor_disp,OBJ_Object_Class_3_proc_Sensor_disp,OBJ_Object_Class_4_proc_Sensor_disp,OBJ_Object_Class_5_proc_Sensor_disp,OBJ_Object_Class_6_proc_Sensor_disp,OBJ_Object_Class_7_proc_Sensor_disp,OBJ_Object_Class_8_proc_Sensor_disp,OBJ_Object_Class_9_proc_Sensor_disp,OBJ_Width_10_proc_Sensor_disp,OBJ_Width_11_proc_Sensor_disp,OBJ_Width_12_proc_Sensor_disp,OBJ_Width_1_proc_Sensor_disp,OBJ_Width_2_proc_Sensor_disp,OBJ_Width_3_proc_Sensor_disp,OBJ_Width_4_proc_Sensor_disp,OBJ_Width_5_proc_Sensor_disp,OBJ_Width_6_proc_Sensor_disp,OBJ_Width_7_proc_Sensor_disp,OBJ_Width_8_proc_Sensor_disp,OBJ_Width_9_proc_Sensor_disp
56.18026608,-100,-100,-100,10.95042324,11.85042667,13.25043201,14.25043583,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.069996939,0.059996948,0.019996986,-0.020002975,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,13,0,0,0,0,0,-100,-100,-100,-5.44963932,-5.899641037,-3.3996315,-10.24965763,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.850037575,6.250023842,4.600017548,0,0,0,0,0,-200,-200,-200,58.5009861,28.20087051,85.15108776,27.05086613,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.629997492,2.409997702,1.94999814,1.549998522,0,0,0,0,0
56.22711971,-100,-100,-100,11.00042343,12.05042744,13.20043182,20.85046101,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.069996939,0.039996967,0.019996986,-0.130002871,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,13,0,0,0,0,0,-100,-100,-100,-5.44963932,-5.999641418,-3.3996315,-10.84965992,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.800037384,6.250023842,3.800014496,0,0,0,0,0,-200,-200,-200,58.5009861,28.3008709,85.15108776,29.15087414,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.629997492,2.409997702,1.94999814,1.529998541,0,0,0,0,0
56.26321451,-100,-100,-100,11.00042343,12.05042744,13.20043182,20.85046101,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.069996939,0.039996967,0.019996986,-0.130002871,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,13,0,0,0,0,0,-100,-100,-100,-5.44963932,-5.999641418,-3.3996315,-10.84965992,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.800037384,6.250023842,3.800014496,0,0,0,0,0,-200,-200,-200,58.5009861,28.3008709,85.15108776,29.15087414,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.629997492,2.409997702,1.94999814,1.529998541,0,0,0,0,0
56.30657888,-100,-100,-100,11.00042343,12.00042725,13.00043106,21.80046463,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.059996948,0.039996967,0.029996977,-0.140002861,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,13,0,0,0,0,0,-100,-100,-100,-5.349638939,-5.849640846,-3.299631119,-10.79965973,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.800037384,6.250023842,3.40001297,0,0,0,0,0,-200,-200,-200,58.30098534,28.20087051,84.90108681,29.80087662,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.629997492,2.409997702,1.94999814,1.529998541,0,0,0,0,0
56.35704379,-100,-100,-100,11.00042343,12.00042725,13.00043106,21.80046463,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.059996948,0.039996967,0.029996977,-0.140002861,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,13,0,0,0,0,0,-100,-100,-100,-5.299638748,-5.849640846,-3.299631119,-10.89966011,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.800037384,6.250023842,3.40001297,0,0,0,0,0,-200,-200,-200,58.20098495,28.20087051,84.90108681,30.05087757,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.629997492,2.409997702,1.94999814,1.529998541,0,0,0,0,0
56.4085141,-100,-100,-100,11.00042343,12.00042725,13.00043106,21.75046444,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.059996948,0.039996967,0.029996977,-0.150002851,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,13,0,0,0,0,0,-100,-100,-100,-5.249638557,-5.799640656,-3.249630928,-11.04966068,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.800037384,6.250023842,3.40001297,0,0,0,0,0,-200,-200,-200,58.10098457,28.10087013,84.85108662,30.50087929,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.629997492,2.409997702,1.94999814,1.529998541,0,0,0,0,0
56.44067106,-100,-100,-100,11.00042343,12.00042725,13.00043106,21.75046444,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.059996948,0.039996967,0.029996977,-0.150002851,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,13,0,0,0,0,0,-100,-100,-100,-5.249638557,-5.799640656,-3.249630928,-11.04966068,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.800037384,6.250023842,3.40001297,0,0,0,0,0,-200,-200,-200,58.10098457,28.10087013,84.85108662,30.50087929,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.629997492,2.409997702,1.94999814,1.529998541,0,0,0,0,0
56.483427,-100,-100,-100,10.95042324,11.80042648,12.60042953,22.05046558,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.059996948,0.039996967,0.029996977,-0.12000288,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,13,0,0,0,0,0,-100,-100,-100,-5.249638557,-5.749640465,-3.199630737,-10.69965935,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.750037193,6.250023842,2.800010681,0,0,0,0,0,-200,-200,-200,57.80098343,27.85086918,84.15108395,30.90088081,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.619997501,2.409997702,1.93999815,1.539998531,0,0,0,0,0
56.53584882,-100,-100,-100,10.95042324,11.80042648,12.60042953,22.05046558,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.059996948,0.039996967,0.029996977,-0.12000288,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,13,0,0,0,0,0,-100,-100,-100,-5.249638557,-5.699640274,-3.199630737,-10.74965954,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.750037193,6.250023842,2.800010681,0,0,0,0,0,-200,-200,-200,57.70098305,27.85086918,84.10108376,31.15088177,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.619997501,2.409997702,1.93999815,1.539998531,0,0,0,0,0
56.57844274,-100,-100,-100,10.95042324,11.7004261,11.50042534,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.049996958,0.039996967,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-5.249638557,-5.649640083,-3.149630547,-100,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.800037384,6.200023651,0,0,0,0,0,0,-200,-200,-200,57.60098267,27.70086861,82.8010788,-200,-200,-200,-200,-200,-200,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2.619997501,2.409997702,1.93999815,0,0,0,0,0,0
56.63108558,-100,-100,-100,10.95042324,11.7004261,11.50042534,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.049996958,0.039996967,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-5.249638557,-5.649640083,-3.149630547,-100,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.800037384,6.200023651,0,0,0,0,0,0,-200,-200,-200,57.50098228,27.60086823,82.70107841,-200,-200,-200,-200,-200,-200,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2.619997501,2.409997702,1.93999815,0,0,0,0,0,0
56.68719974,-100,-100,-100,11.05042362,11.80042648,11.50042534,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.049996958,0.039996967,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-5.149638176,-5.599639893,-3.049630165,-100,-100,-100,-100,-100,-100,0,0,0,8.950034142,9.850037575,6.200023651,0,0,0,0,0,0,-200,-200,-200,57.4009819,27.55086803,82.65107822,-200,-200,-200,-200,-200,-200,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2.619997501,2.409997702,1.93999815,0,0,0,0,0,0
56.7399476,-100,-100,-100,11.05042362,11.80042648,11.50042534,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.049996958,0.039996967,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-5.149638176,-5.599639893,-3.099630356,-100,-100,-100,-100,-100,-100,0,0,0,8.950034142,9.850037575,6.200023651,0,0,0,0,0,0,-200,-200,-200,57.30098152,27.50086784,82.55107784,-200,-200,-200,-200,-200,-200,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2.619997501,2.409997702,1.93999815,0,0,0,0,0,0
56.78616085,-100,-100,-100,11.05042362,11.80042648,11.50042534,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.049996958,0.039996967,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-5.149638176,-5.599639893,-3.099630356,-100,-100,-100,-100,-100,-100,0,0,0,8.950034142,9.850037575,6.200023651,0,0,0,0,0,0,-200,-200,-200,57.30098152,27.50086784,82.55107784,-200,-200,-200,-200,-200,-200,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2.619997501,2.409997702,1.93999815,0,0,0,0,0,0
56.83044693,-100,-100,-100,11.10042381,12.05042744,11.7004261,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.039996967,0.049996958,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-5.149638176,-5.549639702,-3.149630547,-100,-100,-100,-100,-100,-100,0,0,0,8.950034142,9.850037575,6.200023651,0,0,0,0,0,0,-200,-200,-200,57.25098133,27.50086784,82.95107937,-200,-200,-200,-200,-200,-200,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2.619997501,2.419997692,1.94999814,0,0,0,0,0,0
56.87824332,-100,-100,-100,11.05042362,11.95042706,11.65042591,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.039996967,0.049996958,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-5.049637794,-5.499639511,-3.049630165,-100,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.900037766,6.200023651,0,0,0,0,0,0,-200,-200,-200,56.95098019,27.35086727,82.70107841,-200,-200,-200,-200,-200,-200,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2.619997501,2.419997692,1.94999814,0,0,0,0,0,0
56.91437165,-100,-100,-100,11.05042362,11.95042706,11.65042591,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.039996967,0.049996958,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-4.999637604,-5.499639511,-3.049630165,-100,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.900037766,6.200023651,0,0,0,0,0,0,-200,-200,-200,56.8509798,27.30086708,82.60107803,-200,-200,-200,-200,-200,-200,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2.619997501,2.419997692,1.94999814,0,0,0,0,0,0
56.96403922,-100,-100,-100,11.00042343,11.95042706,11.65042591,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.039996967,0.049996958,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-4.999637604,-5.44963932,-3.049630165,-100,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.900037766,6.200023651,0,0,0,0,0,0,-200,-200,-200,56.75097942,27.25086689,82.55107784,-200,-200,-200,-200,-200,-200,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2.619997501,2.419997692,1.94999814,0,0,0,0,0,0
57.01717411,-100,-100,-100,10.90042305,11.7004261,11.45042515,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.039996967,0.049996958,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-4.949637413,-5.39963913,-2.999629974,-100,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.900037766,6.200023651,0,0,0,0,0,0,-200,-200,-200,56.50097847,27.05086613,82.10107613,-200,-200,-200,-200,-200,-200,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2.619997501,2.419997692,1.93999815,0,0,0,0,0,0
57.05714278,-100,-100,-100,10.90042305,11.7004261,11.45042515,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.039996967,0.049996958,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,0,0,0,0,0,0,-100,-100,-100,-4.899637222,-5.39963913,-2.949629784,-100,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.900037766,6.200023651,0,0,0,0,0,0,-200,-200,-200,56.3509779,27.00086594,81.95107555,-200,-200,-200,-200,-200,-200,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2.619997501,2.419997692,1.93999815,0,0,0,0,0,0
57.09919565,-100,-100,-100,10.95042324,10.30042076,11.50042534,11.30042458,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.039996967,-3.070000067,0.059996948,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,140,158,124,0,0,0,0,0,-100,-100,-100,-5.049637794,-5.39963913,-5.39963913,-2.949629784,-100,-100,-100,-100,-100,0,0,0,8.900033951,4.10001564,9.900037766,6.200023651,0,0,0,0,0,-200,-200,-200,56.40097809,31.80088425,26.90086555,81.50107384,-200,-200,-200,-200,-200,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2.619997501,1.849998236,2.419997692,1.93999815,0,0,0,0,0
57.14566193,-100,-100,-100,10.95042324,10.30042076,11.50042534,11.30042458,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.039996967,-3.070000067,0.059996948,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,140,158,124,0,0,0,0,0,-100,-100,-100,-4.999637604,-5.349638939,-5.349638939,-2.949629784,-100,-100,-100,-100,-100,0,0,0,8.900033951,4.10001564,9.900037766,6.200023651,0,0,0,0,0,-200,-200,-200,56.25097752,31.65088367,26.80086517,81.40107346,-200,-200,-200,-200,-200,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2.619997501,1.849998236,2.419997692,1.93999815,0,0,0,0,0
57.18581262,-100,-100,-100,10.95042324,10.30042076,11.50042534,11.30042458,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.039996967,-3.070000067,0.059996948,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,140,158,124,0,0,0,0,0,-100,-100,-100,-4.999637604,-5.349638939,-5.349638939,-2.949629784,-100,-100,-100,-100,-100,0,0,0,8.900033951,4.10001564,9.900037766,6.200023651,0,0,0,0,0,-200,-200,-200,56.20097733,31.55088329,26.75086498,81.35107327,-200,-200,-200,-200,-200,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2.619997501,1.849998236,2.419997692,1.93999815,0,0,0,0,0
57.23644328,-100,-100,-100,10.95042324,10.30042076,11.50042534,11.30042458,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.039996967,-3.070000067,0.059996948,-2.99E-06,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,140,158,124,0,0,0,0,0,-100,-100,-100,-4.999637604,-5.349638939,-5.349638939,-2.949629784,-100,-100,-100,-100,-100,0,0,0,8.900033951,4.10001564,9.900037766,6.200023651,0,0,0,0,0,-200,-200,-200,56.20097733,31.55088329,26.75086498,81.35107327,-200,-200,-200,-200,-200,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2.619997501,1.849998236,2.419997692,1.93999815,0,0,0,0,0
57.28299756,-100,-100,-100,11.00042343,11.45042515,11.30042458,18.7004528,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.029996977,0.059996948,-2.99E-06,-0.080002918,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,135,0,0,0,0,0,-100,-100,-100,-4.949637413,-5.349638939,-2.899629593,-9.399654388,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.950037956,6.200023651,4.150015831,0,0,0,0,0,-200,-200,-200,56.00097656,26.60086441,81.10107231,31.10088158,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.619997501,2.419997692,1.93999815,1.539998531,0,0,0,0,0
57.32413935,-100,-100,-100,11.00042343,11.45042515,11.25042439,18.7004528,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.029996977,0.059996948,-2.99E-06,-0.080002918,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,135,0,0,0,0,0,-100,-100,-100,-4.899637222,-5.299638748,-2.899629593,-9.49965477,-100,-100,-100,-100,-100,0,0,0,8.900033951,9.950037956,6.200023651,4.150015831,0,0,0,0,0,-200,-200,-200,56.00097656,26.60086441,81.10107231,31.10088158,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.619997501,2.419997692,1.93999815,1.539998531,0,0,0,0,0
57.36787837,-100,-100,-100,10.95042324,11.65042591,11.40042496,18.95045376,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.029996977,0.059996948,-2.99E-06,0.049996958,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,93,0,0,0,0,0,-100,-100,-100,-4.899637222,-5.299638748,-2.949629784,4.050396919,-100,-100,-100,-100,-100,0,0,0,8.900033951,10.00003815,6.200023651,4.650017738,0,0,0,0,0,-200,-200,-200,55.90097618,26.6508646,81.50107384,91.85111332,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.619997501,2.419997692,1.94999814,1.709998369,0,0,0,0,0
57.41777928,-100,-100,-100,10.95042324,11.65042591,11.40042496,18.95045376,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.029996977,0.059996948,-2.99E-06,0.049996958,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,124,93,0,0,0,0,0,-100,-100,-100,-4.899637222,-5.249638557,-2.949629784,4.050396919,-100,-100,-100,-100,-100,0,0,0,8.900033951,10.00003815,6.200023651,4.650017738,0,0,0,0,0,-200,-200,-200,55.75097561,26.55086422,81.40107346,92.15111446,-200,-200,-200,-200,-200,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2.619997501,2.419997692,1.94999814,1.709998369,0,0,0,0,0
57.46304701,-100,-100,-100,10.95042324,11.85042667,16.65044498,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.029996977,0.059996948,0.049996958,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,93,0,0,0,0,0,0,-100,-100,-100,-4.699636459,-5.199638367,4.150397301,-100,-100,-100,-100,-100,-100,0,0,0,8.900033951,10.00003815,4.650017738,0,0,0,0,0,0,-200,-200,-200,55.70097542,26.60086441,91.45111179,-200,-200,-200,-200,-200,-200,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2.619997501,2.429997683,1.709998369,0,0,0,0,0,0
57.50882376,-100,-100,-100,10.95042324,11.85042667,16.65044498,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.029996977,0.059996948,0.049996958,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,158,93,0,0,0,0,0,0,-100,-100,-100,-4.699636459,-5.199638367,4.200397491,-100,-100,-100,-100,-100,-100,0,0,0,8.900033951,10.00003815,4.650017738,0,0,0,0,0,0,-200,-200,-200,55.55097485,26.50086403,91.65111256,-200,-200,-200,-200,-200,-200,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2.619997501,2.429997683,1.709998369,0,0,0,0,0,0
57.55883277,-100,-100,-100,10.95042324,25.85048008,-100,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.029996977,-0.060002937,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,160,0,0,0,0,0,0,0,-100,-100,-100,-4.699636459,-9.199653625,-100,-100,-100,-100,-100,-100,-100,0,0,0,8.950034142,3.500013351,0,0,0,0,0,0,0,-200,-200,-200,55.50097466,33.45089054,-200,-200,-200,-200,-200,-200,-200,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2.619997501,1.549998522,0,0,0,0,0,0,0
57.60139733,-100,-100,-100,10.95042324,25.85048008,-100,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.029996977,-0.060002937,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,160,0,0,0,0,0,0,0,-100,-100,-100,-4.699636459,-9.199653625,-100,-100,-100,-100,-100,-100,-100,0,0,0,8.950034142,3.500013351,0,0,0,0,0,0,0,-200,-200,-200,55.50097466,33.45089054,-200,-200,-200,-200,-200,-200,-200,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2.619997501,1.549998522,0,0,0,0,0,0,0
57.64344986,-100,-100,-100,10.95042324,25.85048008,-100,-100,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.029996977,-0.060002937,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,160,0,0,0,0,0,0,0,-100,-100,-100,-4.699636459,-9.249653816,-100,-100,-100,-100,-100,-100,-100,0,0,0,8.950034142,3.500013351,0,0,0,0,0,0,0,-200,-200,-200,55.35097408,34.15089321,-200,-200,-200,-200,-200,-200,-200,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2.619997501,1.549998522,0,0,0,0,0,0,0
57.69875419,-100,-100,-100,10.95042324,11.55042553,10.85042286,24.05047321,-100,-100,-100,-100,-100,-3.14,-3.14,-3.14,0.029996977,-3.100000038,0.069996939,-0.050002947,-3.14,-3.14,-3.14,-3.14,-3.14,0,0,0,64,153,248,160,0,0,0,0,0,-100,-100,-100,-4.599636078,-4.499635696,-6.149641991,-9.449654579,-100,-100,-100,-100,-100,0,0,0,8.950034142,4.000015259,12.80004883,3.250012398,0,0,0,0,0,-200,-200,-200,55.2509737,28.00086975,32.10088539,35.15089703,-200,-200,-200,-200,-200,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2.619997501,1.959998131,2.629997492,1.559998512,0,0,0,0,0
